procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 18657564 346400 8432612    0    0     0    86 1188 1686  1  1 99  0  0
 0  0      0 18616704 346464 8443636    0    0     0    90 1051 1404  0  1 99  0  0
 0  0      0 18700260 346532 8433252    0    0     0  1328 1038 1221  0  1 99  0  0
 0  0      0 18750632 346584 8413980    0    0     0   122 1012 1062  0  1 99  0  0
 1  0      0 18746192 346616 8413696    0    0     0  1718 1061 1052  0  1 99  0  0
 0  0      0 18757788 346648 8413844    0    0     0    48  955  983  0  1 99  0  0
 1  0      0 18741176 346696 8413880    0    0     0    83 1123 1325  1  1 99  0  0
 0  0      0 18746624 346740 8414508    0    0     0   109 1034 1041  0  1 99  0  0
 0  0      0 18744604 346784 8414392    0    0     0   107  965 1028  0  1 99  0  0
 0  0      0 18750912 346820 8412576    0    0     0    62 1028 1061  0  1 99  0  0
 0  0      0 18742880 346868 8412568    0    0     0    82  958 1055  0  1 99  0  0
 0  0      0 18747088 346932 8424264    0    0     0    86 1131 1125  1  1 99  0  0
 0  0      0 18765760 346984 8424312    0    0     0    81 1107 1103  1  1 99  0  0
 0  0      0 18766896 347024 8424528    0    0     0   699 1013 1011  0  1 99  0  0
 0  0      0 18759516 347048 8427540    0    0     0  1016  921 1052  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 18770032 347104 8414216    0    0     0   106 1000 1031  0  1 99  0  0
 0  0      0 18767824 347144 8413712    0    0     0    70  929 1011  0  1 99  0  0
 0  0      0 18767336 347196 8414104    0    0     0    72  963  993  0  1 99  0  0
 0  0      0 18767912 347228 8414252    0    0     0    70  955  987  0  1 99  0  0
 1  0      0 18770432 347284 8414112    0    0     0    90  983 1010  0  1 99  0  0
 0  0      0 18763228 347324 8414356    0    0     0    58  949 1004  0  1 99  0  0
 0  0      0 18762384 347368 8411964    0    0     0    68  951 1008  0  1 99  0  0
 0  0      0 18779000 347420 8412528    0    0     0    77 1073 1084  0  1 99  0  0
 0  0      0 18759768 347452 8427644    0    0     0    63  947  979  0  1 99  0  0
 0  0      0 18720972 347500 8433636    0    0     0   115 1074 1328  0  1 99  0  0
 0  0      0 18724872 347524 8434284    0    0     0    84  962 1019  0  1 99  0  0
 0  0      0 18747812 347580 8424188    0    0     0   112 1181 1357  1  1 99  0  0
 0  0      0 18762260 347612 8414512    0    0     0    35  978  985  0  1 99  0  0
 0  0      0 18765708 347680 8418172    0    0     0    95  941  982  0  1 99  0  0
 0  0      0 18767324 347720 8414368    0    0     0    65  997 1032  0  1 99  0  0
 0  0      0 18769012 347808 8414520    0    0     0   101  999 1082  0  1 99  0  0
 0  0      0 18763092 347840 8414028    0    0     0    95 1001 1053  0  1 99  0  0
 0  0      0 18767248 347888 8414412    0    0     0    74  928  988  0  1 99  0  0
 0  0      0 18767804 347916 8412584    0    0     0    65  978  995  0  1 99  0  0
 0  0      0 18760852 347968 8412592    0    0     0    83 1000 1088  0  1 99  0  0
 0  0      0 18744600 348000 8424800    0    0     0    69  962 1012  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 18738532 348028 8427320    0    0     0    52  916  964  0  1 99  0  0
 0  0      0 18748960 348072 8424768    0    0     0    66  983  976  0  1 99  0  0
 1  0      0 18753004 348132 8424780    0    0     0    95 1038 1139  0  1 99  0  0
 1  0      0 18773280 348152 8414644    0    0     0    55  947  962  0  1 99  0  0
 0  0      0 18773836 348200 8414688    0    0     0    77 1013 1071  0  1 99  0  0
 2  0      0 18735984 348244 8421192    0    0     0   122  975 1205  0  1 99  0  0
 0  0      0 18739332 348288 8419128    0    0     0    90 1030 1127  0  1 99  0  0
 0  0      0 18759172 348328 8425024    0    0     0    79 1011 1004  0  1 99  0  0
 0  0      0 18750724 348380 8424972    0    0     0    65  982 1032  0  1 99  0  0
 0  0      0 18724524 348420 8428036    0    0     0    68  986 1073  0  1 99  0  0
 0  0      0 18734092 348460 8425108    0    0     0    68 1112 1200  0  1 99  0  0
 0  0      0 18741688 348508 8414572    0    0     0    59  951  992  0  1 99  0  0
 0  0      0 18738488 348560 8417828    0    0     0    83  999 1062  0  1 99  0  0
 0  0      0 18751240 348600 8412800    0    0     0    64 1004 1008  0  1 99  0  0
 1  0      0 18720748 348636 8412836    0    0     0    60 1030 1182  0  1 99  0  0
 0  0      0 18728204 348688 8423184    0    0     0    85 1014 1009  0  1 99  0  0
 0  0      0 18727336 348744 8423012    0    0     0    70  947  986  0  1 99  0  0
 0  0      0 18718116 348800 8423032    0    0     0    60 1007 1067  0  1 99  0  0
 0  0      0 18732196 348844 8423044    0    0     0    80  974 1068  0  1 99  0  0
 0  0      0 18741268 348884 8412908    0    0     0    68 1009 1031  0  1 99  0  0
 0  0      0 18749876 348912 8413160    0    0     0    65  960  990  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 18746644 348944 8411108    0    0     0    64 1004 1021  0  1 99  0  0
 0  0      0 18746372 349012 8410972    0    0     0    87  954 1048  0  1 99  0  0
 0  0      0 18725620 349052 8423108    0    0     0    64  965 1023  0  1 99  0  0
 0  0      0 18731452 349104 8422600    0    0     0    59  966  943  0  1 99  0  0
 0  0      0 18685716 349156 8434536    0    0     0   119 1024 1415  0  1 99  0  0
 0  0      0 18683200 349184 8431952    0    0     0    94  988 1084  0  1 99  0  0
 0  0      0 18731728 349260 8413000    0    0     0    93 1039 1101  0  1 99  0  0
 0  0      0 18744852 349300 8413016    0    0     0    76  968  936  0  1 99  0  0
 1  0      0 18742000 349356 8413040    0    0     0    77  983 1028  0  1 99  0  0
 0  0      0 18719000 349380 8412936    0    0     0    53 1016 1123  0  1 99  0  0
 1  0      0 18725644 349424 8413064    0    0     0    71  932  972  0  1 99  0  0
 0  0      0 18709432 349464 8414084    0    0     0    68 1009  998  0  1 99  0  0
 1  0      0 18703436 349504 8411056    0    0     0    65  949 1037  0  1 99  0  0
 0  0      0 18743820 349556 8411656    0    0     0    68 1349 1296  1  1 99  0  0
 0  0      0 18729628 349612 8431340    0    0     0   104 1001 1111  0  0 99  0  0
 0  0      0 18725380 349656 8431328    0    0     0    51  950  965  0  1 99  0  0
 0  0      0 18726828 349676 8431460    0    0     0    37 1001 1004  0  1 99  0  0
 0  0      0 18723932 349720 8427284    0    0     0    73  995 1097  0  1 99  0  0
 0  0      0 18735432 349772 8417168    0    0     0    60  971  972  0  1 99  0  0
 0  0      0 18745576 349796 8417180    0    0     0    50  960  983  0  1 99  0  0
 1  0      0 18736208 349832 8415224    0    0     0    69 1029 1011  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 18738036 349924 8415488    0    0     0    87  989 1086  0  1 99  0  0
 0  0      0 18711428 349956 8427704    0    0     0    65 1021 1051  0  1 99  0  0
 1  0      0 18726128 350012 8427540    0    0     0    92  925  965  0  1 99  0  0
 0  0      0 18683936 350140 8437020    0    0     0   151 1114 1530  0  1 99  0  0
 1  0      0 18694988 350176 8434540    0    0     0    88  995 1106  0  1 99  0  0
 0  0      0 18720240 350236 8420464    0    0     0    87 1027 1080  0  1 99  0  0
 0  0      0 18714416 350276 8420336    0    0     0    64  905  953  0  1 99  0  0
 0  0      0 18727712 350312 8415808    0    0     0    74  981 1025  0  1 99  0  0
 1  0      0 18737324 350352 8415800    0    0     0    62 1112 1260  1  1 99  0  0
 0  0      0 18723864 350408 8430552    0    0     0    88 1015 1045  0  1 99  0  0
 1  0      0 18738532 350456 8430916    0    0     0    70 1002 1066  0  1 99  0  0
 2  0      0 18733704 350500 8431084    0    0     0    81 1009 1057  0  1 99  0  0
 3  0      0 18727652 350544 8428040    0    0     0    76 1000 1105  0  1 99  0  0
 0  0      0 18743600 350592 8417808    0    0     0    71  966 1012  0  1 99  0  0
 0  0      0 18731444 350656 8417368    0    0     0    66  945  965  0  1 99  0  0
 0  0      0 18751492 350680 8417944    0    0     0    56  953  988  0  1 99  0  0
 2  0      0 18727144 350744 8425620    0    0     0    65 1115 1265  1  1 99  0  0
 0  0      0 18741084 350784 8413816    0    0     0    74  995 1003  0  1 99  0  0
 0  0      0 18742980 350832 8413880    0    0     0    74  991 1025  0  1 99  0  0
 0  0      0 18743700 350852 8411848    0    0     0    46  958  980  0  1 99  0  0
 1  0      0 18725288 350924 8423860    0    0     0    89  994 1086  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 18725020 350984 8424116    0    0     0    83  976 1057  0  1 99  0  0
 0  0      0 18731996 351008 8424128    0    0     0    70  896  950  0  1 99  0  0
 0  0      0 18731284 351032 8424140    0    0     0    53  997 1010  0  1 99  0  0
 0  0      0 18720820 351068 8426656    0    0     0    69  966 1068  0  1 99  0  0
 0  0      0 18733864 351124 8414124    0    0     0    78  990 1024  0  1 99  0  0
 0  0      0 18686244 351180 8425632    0    0     0   126 1032 1365  0  1 99  0  0
 1  0      0 18739832 351240 8413424    0    0     0   119 1061 1129  0  1 99  0  0
 1  0      0 18718324 351284 8426912    0    0     0    71 1058 1183  0  1 99  0  0
 0  0      0 18722964 351312 8427268    0    0     0    70  965 1009  0  1 99  0  0
 0  0      0 18722596 351368 8424208    0    0     0    65  934  960  0  1 99  0  0
 0  0      0 18725072 351404 8424212    0    0     0    69 1031 1028  0  1 99  0  0
 0  0      0 18719700 351448 8427024    0    0     0    76  975 1044  0  1 99  0  0
 0  0      0 18736372 351504 8414116    0    0     0    93 1125 1112  1  1 99  0  0
 0  0      0 18727848 351536 8417188    0    0     0    77  968 1071  0  1 99  0  0
 1  0      0 18744032 351580 8415224    0    0     0    83 1019 1180  0  1 99  0  0
 1  0      0 18725460 351620 8424168    0    0     0    77 1001 1087  0  1 99  0  0
 0  0      0 18724192 351664 8423964    0    0     0    64  954  981  0  1 99  0  0
 0  0      0 18752228 351696 8424656    0    0     0    52 1033 1048  0  1 99  0  0
 0  0      0 18752824 351744 8424528    0    0     0    70  939 1029  0  0 99  0  0
 1  0      0 18745124 351792 8426752    0    0     0    62 1060 1120  0  1 99  0  0
 1  0      0 18757668 351828 8414200    0    0     0    85  993 1047  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 18758056 351864 8414228    0    0     0    94  987 1043  0  1 99  0  0
 0  0      0 18730292 351912 8421360    0    0     0   106 1028 1202  0  1 99  0  0
 1  0      0 18731112 351960 8439692    0    0     0   109  998 1085  0  1 99  0  0
 1  0      0 18757408 352020 8424460    0    0     0    75  961 1035  0  1 99  0  0
 0  0      0 18752060 352064 8424476    0    0     0    61  986 1015  0  1 99  0  0
 0  0      0 18750564 352100 8424336    0    0     0    63  991  985  0  1 99  0  0
 0  0      0 18744932 352144 8430396    0    0     0  1716 1059 1243  1  1 99  0  0
 0  0      0 18762284 352188 8414576    0    0     0    81  962 1008  0  1 99  0  0
 1  0      0 18757844 352244 8414664    0    0     0   102  946 1019  0  1 99  0  0
 0  0      0 18762624 352272 8412632    0    0     0    76  986 1007  0  1 99  0  0
 0  0      0 18713280 352308 8458080    0    0     0    59 1030 1169  1  1 99  0  0
 0  0      0 18735056 352340 8424728    0    0     0   450 1034 1071  0  1 99  0  0
 0  0      0 18726516 352360 8427904    0    0     0  1300  958 1064  0  1 99  0  0
 0  0      0 18732344 352416 8424768    0    0     0    88 1067 1130  0  1 99  0  0
 0  0      0 18740612 352436 8427164    0    0     0    63  969 1090  0  1 99  0  0
 0  0      0 18740048 352488 8414604    0    0     0    81 1010 1063  0  1 99  0  0
 0  0      0 18749560 352536 8414724    0    0     0    83  903  997  0  1 99  0  0
 0  0      0 18758556 352584 8412636    0    0     0    50 1010 1014  0  1 99  0  0
 0  0      0 18676940 352656 8457592    0    0     0    90 1022 1170  1  1 99  0  0
 0  0      0 18716424 352696 8426712    0    0     0    53  980 1010  0  1 99  0  0
 0  0      0 18724204 352720 8424904    0    0     0    45  941 1026  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 18686196 352816 8437132    0    0     0   149 1024 1310  0  1 99  0  0
 0  0      0 18713432 352888 8427360    0    0     0   132  990 1080  0  1 99  0  0
 0  0      0 18733664 352908 8414344    0    0     0    49  996 1045  0  1 99  0  0
 0  0      0 18723668 352940 8414404    0    0     0   126  905 1025  0  1 99  0  0
 0  0      0 18729664 352976 8412888    0    0     0    67  955  999  0  1 99  0  0
 0  0      0 18688828 353028 8458088    0    0     0    67 1051 1191  1  1 99  0  0
 0  0      0 18724268 353064 8425088    0    0     0    58  962 1021  0  1 99  0  0
 0  0      0 18723676 353096 8428252    0    0     0    61  949 1035  0  1 99  0  0
 0  0      0 18730756 353140 8428252    0    0     0    85 1007 1095  0  1 99  0  0
 0  0      0 18742064 353208 8427388    0    0     0    93 1034 1110  0  1 99  0  0
 0  0      0 18752288 353236 8414864    0    0     0    84  988 1007  0  1 99  0  0
 0  0      0 18749808 353292 8414908    0    0     0    75  931  955  0  1 99  0  0
 0  0      0 18751888 353324 8416016    0    0     0    70 1048 1122  1  0 99  0  0
 0  0      0 18710840 353376 8458572    0    0     0    76  918 1048  0  1 99  0  0
 0  0      0 18735012 353408 8427748    0    0     0    64  961  956  0  1 99  0  0
 0  0      0 18744112 353460 8427252    0    0     0    57  885  954  0  0 99  0  0
 0  0      0 18731784 353480 8430352    0    0     0    78  992 1084  0  0 99  0  0
 2  0      0 18711980 353536 8427332    0    0     0    84 1000 1130  0  1 99  0  0
 0  0      0 18725520 353568 8415060    0    0     0    79  974  993  0  1 99  0  0
 0  0      0 18723460 353616 8415156    0    0     0    90  969  987  0  1 99  0  0
 0  0      0 18695204 353652 8424668    0    0     0   111 1033 1324  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 18677348 353772 8458856    0    0     0   144  987 1099  0  1 99  0  0
 0  0      0 18712048 353804 8426300    0    0     0    68  955 1001  0  1 99  0  0
 0  0      0 18713188 353848 8425948    0    0     0    58  979 1036  0  1 99  0  0
 0  0      0 18699184 353876 8425800    0    0     0    65  932  990  0  1 99  0  0
 0  0      0 18706636 353928 8430192    0    0     0    76 1047 1157  0  1 99  0  0
 0  0      0 18719476 353960 8417428    0    0     0    65  960  995  0  1 99  0  0
 0  0      0 18717956 354028 8417200    0    0     0    92  990 1017  0  1 99  0  0
 0  0      0 18734400 354052 8420860    0    0     0    79 1050 1124  1  1 99  0  0
 0  0      0 18720616 354092 8432372    0    0     0    51  951 1002  0  1 99  0  0
 0  0      0 18736728 354140 8415748    0    0     0    78  908  958  0  1 99  0  0
 0  0      0 18733468 354204 8415496    0    0     0    86  999 1086  0  1 99  0  0
 0  0      0 18754344 354232 8413924    0    0     0    54 1053 1078  1  1 99  0  0
 0  0      0 18699228 354280 8458996    0    0     0    71  938 1060  0  1 99  0  0
 0  0      0 18726284 354332 8426044    0    0     0    73  938 1000  0  1 99  0  0
 0  0      0 18704488 354392 8429684    0    0     0    96  987 1101  0  1 99  0  0
 0  0      0 18724552 354428 8425548    0    0     0    69 1018 1116  0  1 99  0  0
 1  0      0 18689636 354492 8458824    0    0     0    79  973 1118  0  1 99  0  0
 0  0      0 18723200 354524 8426068    0    0     0    73  958 1007  0  1 99  0  0
 1  0      0 18732148 354560 8425716    0    0     0    73  923  999  0  0 99  0  0
 0  0      0 18731500 354588 8429172    0    0     0    51  957 1022  0  1 99  0  0
 1  0      0 18705312 354640 8427916    0    0     0    76 1031 1195  1  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 18728664 354700 8415916    0    0     0    86  989 1013  0  1 99  0  0
 0  0      0 18685736 354744 8425112    0    0     0   107 1040 1291  0  1 99  0  0
 0  0      0 18725952 354800 8413992    0    0     0   124  995 1046  0  1 99  0  0
 0  0      0 18672256 354836 8459224    0    0     0    85  968 1067  0  1 99  0  0
 0  0      0 18709348 354900 8425732    0    0     0    85  997 1054  0  1 99  0  0
 0  0      0 18708320 354936 8426264    0    0     0    56  996 1001  0  1 99  0  0
 0  0      0 18710108 354992 8429928    0    0     0    79  980 1021  0  1 99  0  0
 0  0      0 18714384 355032 8429040    0    0     0    52  962 1007  0  0 99  0  0
 0  0      0 18710280 355092 8416548    0    0     0    97 1007 1045  0  1 99  0  0
 0  0      0 18713272 355132 8415544    0    0     0    80  906  982  0  1 99  0  0
 0  0      0 18717920 355184 8417144    0    0     0    68  964 1035  0  1 99  0  0
 0  0      0 18688752 355232 8459100    0    0     0    72 1191 1156  1  1 99  0  0
 0  0      0 18728108 355272 8426340    0    0     0    61  969  983  0  1 99  0  0
 0  0      0 18729476 355304 8426360    0    0     0    49  916  964  0  1 99  0  0
 1  0      0 18729924 355352 8426404    0    0     0    65  958 1026  0  1 99  0  0
 8  0      0 18736504 355408 8428892    0    0     0    79 1131 1161  1  1 99  0  0
 0  0      0 18757288 355456 8416212    0    0     0    58  991 1035  0  1 99  0  0
 0  0      0 18733416 355512 8419412    0    0     0    91  958 1059  0  1 99  0  0
 0  0      0 18698392 355576 8426364    0    0     0   135 1029 1377  0  1 99  0  0
 0  0      0 18657252 355620 8469812    0    0     0    95 1023 1126  0  1 99  0  0
 0  0      0 18711924 355668 8426484    0    0     0    99  937  979  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 18709840 355696 8426016    0    0     0    58  934  978  0  1 99  0  0
 0  0      0 18717660 355716 8426536    0    0     0    51  953  978  0  1 99  0  0
 0  0      0 18717448 355760 8428864    0    0     0    66 1042 1217  1  1 99  0  0
 2  0      0 18734460 355796 8416200    0    0     0    64  957  957  0  1 99  0  0
 0  0      0 18737000 355868 8415932    0    0     0    83  954 1016  0  1 99  0  0
 0  0      0 18738356 355892 8414412    0    0     0    53  947  974  0  1 99  0  0
 1  0      0 18700516 355944 8459268    0    0     0    81  977 1036  0  1 99  0  0
 0  0      0 18734868 355968 8426636    0    0     0    42  972  978  0  1 99  0  0
 0  0      0 18727004 356064 8426632    0    0     0   111  943 1037  0  1 99  0  0
 0  0      0 18728792 356088 8426812    0    0     0    50  942  986  0  1 99  0  0
 0  0      0 18719500 356132 8429056    0    0     0    81  994 1067  0  0 99  0  0
 0  0      0 18743596 356164 8416528    0    0     0    67 1001  977  0  1 99  0  0
 0  0      0 18739804 356216 8416568    0    0     0    90  952 1025  0  1 99  0  0
 0  0      0 18738128 356256 8414128    0    0     0    65  960 1003  0  1 99  0  0
 0  0      0 18692284 356308 8459556    0    0     0    97  969 1068  0  1 99  0  0
 0  0      0 18716492 356348 8426656    0    0     0    73  936  950  0  1 99  0  0
 0  0      0 18728396 356380 8426688    0    0     0    71 1104 1203  1  1 99  0  0
 0  0      0 18666856 356420 8441060    0    0     0   122 1070 1485  0  1 99  0  0
 0  0      0 18666152 356492 8441108    0    0     0   106 1009 1067  0  1 99  0  0
 0  0      0 18725432 356552 8419308    0    0     0   101 1024 1055  0  1 99  0  0
 0  0      0 18718844 356600 8416628    0    0     0    89  941  985  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 18717204 356628 8414648    0    0     0    67  967 1033  0  1 99  0  0
 0  0      0 18658000 356676 8459964    0    0     0    69 1088 1301  0  1 99  0  0
 1  0      0 18703620 356716 8426928    0    0     0    65  926  942  0  1 99  0  0
 0  0      0 18703144 356760 8426956    0    0     0    89  996 1026  0  1 99  0  0
 0  0      0 18710076 356784 8427032    0    0     0    63  931  977  0  1 99  0  0
 0  0      0 18720408 356824 8428776    0    0     0    66 1017 1081  0  1 99  0  0
 0  0      0 18730708 356860 8416796    0    0     0    94 1008 1076  0  1 99  0  0
 0  0      0 18734688 356924 8416820    0    0     0   102  982 1051  0  1 99  0  0
 0  0      0 18728996 356952 8416660    0    0     0    57  993  978  0  1 99  0  0
 0  0      0 18733408 356996 8428804    0    0     0    72  981 1000  0  1 99  0  0
 1  0      0 18730544 357028 8416696    0    0     0    70  963  986  0  1 99  0  0
 0  0      0 18747720 357068 8419936    0    0     0    57 1166 1072  0  1 99  0  0
 0  0      0 18752228 357108 8416916    0    0     0    72 1007  992  0  1 99  0  0
 0  1      0 18740524 357128 8428936    0    0     0    69  941 1032  0  1 99  0  0
 0  0      0 18740432 357220 8422616    0    0     0    92 1194 1687  1  1 99  0  0
 3  0      0 18758652 357260 8429312    0    0     0  1765 1034 1214  1  1 99  0  0
 0  0      0 18648620 357364 8434832    0    0     0   224 1448 2243  1  1 98  0  0
 0  0      0 18613840 357436 8480732    0    0     0   127  988 1118  0  1 99  0  0
 0  0      0 18763444 357512 8434840    0    0     0   115 1211 1301  0  1 99  0  0
 0  0      0 18739604 357560 8437968    0    0     0   216  969 1021  0  1 99  0  0
 0  0      0 18715892 357608 8437952    0    0     0   456 1050 1136  1  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 18711948 357652 8437704    0    0     0  1303 1086 1230  0  1 99  0  0
 0  0      0 18726496 357692 8424684    0    0     0   102  977  973  0  1 99  0  0
 0  0      0 18730420 357752 8424724    0    0     0    77  975 1042  0  1 99  0  0
 0  0      0 18719244 357804 8422964    0    0     0    94 1027 1099  0  1 99  0  0
 0  0      0 18694800 357856 8468136    0    0     0  1667 1149 1195  1  1 99  0  0
 0  0      0 18728464 357908 8435088    0    0     0    84  979  990  0  1 99  0  0
 0  0      0 18740312 357940 8435164    0    0     0    47  920  937  0  1 99  0  0
 1  0      0 18754180 358004 8434392    0    0     0   112 1084 1130  1  1 99  0  0
 0  0      0 18745844 358048 8437524    0    0     0    67 1023 1033  0  1 99  0  0
 0  0      0 18751060 358100 8424412    0    0     0    57  959  968  0  1 99  0  0
 0  0      0 18756900 358144 8424688    0    0     0    85  949  987  0  1 99  0  0
 0  0      0 18749660 358192 8422716    0    0     0    86  954 1022  0  1 99  0  0
 0  0      0 18696808 358244 8468356    0    0     0    72 1013 1107  0  1 99  0  0
 0  0      0 18733092 358284 8435224    0    0     0    67  970  946  0  1 99  0  0
 0  0      0 18737080 358332 8435244    0    0     0    62  928  953  0  1 99  0  0
 0  0      0 18733148 358384 8437948    0    0     0    80 1009 1109  0  1 99  0  0
 1  0      0 18228116 358588 8606520    0    0     1   286 4445 15663  4  2 94  0  0
 2  0      0 18088876 358676 8647644    0    0     0  1081 4088 12256  4  2 94  0  0
 0  0      0 18108536 358728 8662992    0    0     0   465 3459 9569  3  1 95  0  0
 1  0      0 18071172 358812 8655444    0    0     0  1747 3711 12359  4  2 94  0  0
 0  0      0 18045768 358836 8660024    0    0     0    66 3490 10072  4  1 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 18153756 358904 8620632    0    0     0  1163 3370 9434  3  1 95  0  0
 0  0      0 18446620 358936 8616044    0    0     0   420 3386 9124  3  1 95  0  0
 0  0      0 18466048 358956 8619200    0    0     0   192 3216 9091  3  1 95  0  0
 0  0      0 18444868 359036 8619576    0    0     0   315 3328 9341  3  1 95  0  0
 4  0      0 18448868 359068 8611716    0    0     0   286 3185 9097  3  1 95  0  0
 1  0      0 18464624 359132 8598652    0    0     0   380 3126 9006  3  1 96  0  0
 1  0      0 18451280 359172 8597756    0    0     0   305 3170 9064  3  1 95  0  0
 1  0      0 18397968 359228 8645188    0    0     0   273 3163 9268  3  1 96  0  0
 1  0      0 18419260 359276 8615516    0    0     0   189 3105 8905  3  1 96  0  0
 2  0      0 18410924 359324 8619800    0    0     0   278 3190 9086  3  1 95  0  0
 2  0      0 18410808 359348 8606380    0    0     0   465 3141 9107  3  1 96  0  0
 2  0      0 18387892 359444 8613092    0    0     0   397 3172 9234  3  1 95  0  0
 5  0      0 18392188 359476 8604120    0    0     0   377 3160 9080  3  1 95  0  0
 2  0      0 18385932 359528 8609152    0    0     0   338 3188 9152  3  1 95  0  0
 2  0      0 18335208 359584 8619984    0    0     0   264 3171 9266  3  1 95  0  0
 0  0      0 18319140 359632 8631460    0    0     0   267 3179 9224  3  1 96  0  0
 0  0      0 18353376 359672 8612204    0    0     0   238 3157 9019  3  1 96  0  0
 1  0      0 18376212 359736 8597460    0    0     0   259 3105 8942  3  1 96  0  0
 3  0      0 18394028 359760 8568840    0    0     0   267 3177 9073  3  1 96  0  0
 0  0      0 18244568 359816 8640044    0    0     0   222 3290 9425  3  1 95  0  0
 0  0      0 18366344 359864 8601348    0    0     0   249 3486 9204  4  1 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 18357812 359928 8610900    0    0     0   214 3123 9074  3  1 96  0  0
 0  0      0 18364552 359956 8610356    0    0     0   130 3190 9045  3  1 96  0  0
 2  0      0 18325404 359992 8614964    0    0     0   243 3113 9151  3  1 95  0  0
 0  0      0 18350092 360036 8605020    0    0     0   279 3123 9003  3  1 96  0  0
 0  0      0 18344056 360100 8604216    0    0     0   237 3130 9041  3  1 96  0  0
 0  0      0 18413296 360132 8591164    0    0     0   258 3086 8968  3  1 96  0  0
 0  1      0 18389856 360200 8608856    0    0     0   245 3117 9076  3  1 96  0  0
 0  0      0 18404548 360232 8596360    0    0     0   212 3118 8967  3  1 96  0  0
 1  0      0 18385344 360304 8611852    0    0     0   545 3170 9190  3  1 95  0  0
 0  0      0 18374480 360328 8597416    0    0     0   435 3070 9080  3  1 96  0  0
 0  0      0 18313140 360380 8646868    0    0     0   317 3220 9307  4  1 95  0  0
 1  0      0 18341832 360448 8616636    0    0     0   493 3212 9128  3  1 96  0  0
 0  0      0 18328320 360472 8618036    0    0     0   194 3029 8930  3  1 95  0  0
 1  0      0 18283684 360528 8628212    0    0     0   240 3139 9292  3  1 96  0  0
 2  0      0 18304288 360576 8619692    0    0     0   262 3119 9107  3  1 96  0  0
 0  0      0 18354564 360612 8588808    0    0     0   196 3146 9151  3  1 96  0  0
 1  0      0 18343072 360660 8586820    0    0     0   635 3190 9325  3  1 95  0  0
 0  0      0 18390628 360676 8583688    0    0     0   525 3357 9826  4  1 95  0  0
 1  0      0 18349620 360704 8598900    0    0     0   201 3142 9034  3  1 96  0  0
 1  0      0 18361316 360748 8587552    0    0     0   256 3107 9008  3  1 96  0  0
 0  0      0 18362612 360776 8588824    0    0     0   218 3152 9020  3  1 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 18362220 360820 8571668    0    0     0   275 3114 9042  3  1 96  0  0
 1  0      0 18324380 360864 8618740    0    0     0   255 3145 9090  3  1 96  0  0
